Date,EWA,EWC,EWG,EWH,EWJ,EWT,EWU,EWY,EWZ,GDX,GDXJ,GLD,HYG,IEF,IWD,IWF,IWM,KBE,KIE,KRE,LQD,MTUM,OIH,QUAL,SLV,TLT,UNG,USO,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOP
2020-01-16,18.72184944152832,26.935386657714844,25.748334884643555,20.552326202392578,52.28599166870117,27.663820266723633,27.142284393310547,57.14565658569336,30.30169677734375,26.61113739013672,37.28786849975586,146.30999755859375,62.99138641357422,95.57725524902344,121.86754608154297,44.167049407958984,156.90379333496094,39.24354553222656,31.970806121826172,48.03293228149414,102.80217742919922,122.04736328125,235.4388885498047,96.08869934082031,16.770000457763672,115.5729751586914,64.31999969482422,98.31999969482422,26.8402156829834,52.91505813598633,22.939701080322266,27.518451690673828,76.408935546875,45.755001068115234,54.03311538696289,32.085777282714844,27.289833068847656,94.4390869140625,60.453800201416016,78.02577209472656
2020-01-17,18.70594596862793,26.9971923828125,25.791542053222656,20.616703033447266,52.321022033691406,27.69048309326172,27.24618911743164,57.23502731323242,30.88289451599121,26.37908935546875,37.142391204833984,146.5800018310547,62.941524505615234,95.50003051757812,122.09681701660156,44.33761215209961,156.47805786132812,39.34435272216797,32.211265563964844,48.14169692993164,102.7862777709961,122.75749206542969,233.04769897460938,96.35594177246094,16.81999969482422,114.58503723144531,62.15999984741211,98.63999938964844,26.959270477294922,53.32903289794922,22.793195724487305,27.598506927490234,76.41799926757812,46.063297271728516,54.126399993896484,32.126365661621094,27.479175567626953,94.4390869140625,60.667091369628906,76.75623321533203
2020-01-21,18.554834365844727,27.006017684936523,25.765621185302734,19.771757125854492,52.04076385498047,27.22386360168457,26.95846176147461,55.99273681640625,30.16299819946289,26.871028900146484,37.76976776123047,146.74000549316406,62.80619430541992,95.87757873535156,121.58537292480469,44.31358337402344,155.18234252929688,38.8907585144043,31.9530029296875,47.52256393432617,103.28030395507812,123.392822265625,225.87417602539062,96.09791564941406,16.639999389648438,115.7887954711914,59.47999954223633,97.91999816894531,26.66824722290039,53.2819938659668,22.384517669677734,27.367252349853516,75.57603454589844,46.0443229675293,54.3129768371582,32.45095443725586,27.730255126953125,94.53849792480469,60.48225021362305,74.21711730957031
2020-01-22,18.658226013183594,26.864763259887695,25.73969841003418,19.76371192932129,52.2772331237793,27.477170944213867,27.07035255432129,57.10096740722656,30.717777252197266,26.76892852783203,37.78794860839844,146.7899932861328,62.920143127441406,95.8947525024414,121.62950134277344,44.34481430053711,155.08055114746094,38.8487548828125,32.03314971923828,47.564388275146484,103.33605194091797,123.68248748779297,223.11514282226562,96.15318298339844,16.65999984741211,116.19559478759766,59.63999938964844,95.19999694824219,26.562419891357422,53.25376892089844,22.168617248535156,27.44730567932129,75.17769622802734,46.210330963134766,54.35539627075195,32.19127655029297,27.816688537597656,94.656005859375,60.453800201416016,72.57014465332031
2020-01-23,18.642318725585938,26.970703125,25.601449966430664,19.602771759033203,52.33853530883789,27.16387176513672,26.95846176147461,56.52897644042969,31.081037521362305,26.601856231689453,37.26968765258789,147.1199951171875,62.727821350097656,96.13500213623047,121.67357635498047,44.42169189453125,154.97872924804688,38.83195877075195,31.908485412597656,47.63969421386719,103.47154235839844,123.91613006591797,219.9882049560547,96.06105041503906,16.610000610351562,117.00920867919922,59.7599983215332,93.27999877929688,26.53154754638672,53.03736114501953,22.083799362182617,27.376148223876953,75.99247741699219,46.428489685058594,54.30449295043945,32.49964141845703,28.06365966796875,94.1769790649414,60.54387283325195,71.36920928955078
2020-01-24,18.491207122802734,26.84710693359375,25.601449966430664,19.441822052001953,52.13710403442383,27.050548553466797,26.902511596679688,56.21616744995117,30.704572677612305,27.121641159057617,37.99707794189453,147.97999572753906,62.4642448425293,96.47821807861328,120.5890121459961,44.0205192565918,153.07211303710938,38.21877670288086,31.79270362854004,46.786312103271484,103.6468734741211,123.36480712890625,214.10223388671875,95.06580352783203,16.90999984741211,117.95565795898438,58.439998626708984,91.44000244140625,26.341949462890625,52.39756774902344,21.829343795776367,27.029272079467773,75.63941955566406,46.210330963134766,53.93134307861328,32.45095443725586,28.137752532958984,92.6043701171875,59.70014572143555,70.13397979736328
2020-01-27,18.093547821044922,26.511627197265625,25.022546768188477,18.73367691040039,51.199981689453125,26.157306671142578,26.335054397583008,54.258880615234375,29.555376052856445,26.9916934967041,37.560638427734375,148.99000549316406,62.044010162353516,97.13036346435547,118.89604949951172,43.26382064819336,151.33216857910156,37.54680633544922,31.3830509185791,45.97474670410156,103.84607696533203,122.27159881591797,203.6178436279297,93.48997497558594,16.889999389648438,119.79039001464844,58.560001373291016,88.80000305175781,25.77312469482422,51.57900619506836,21.22403907775879,26.61125373840332,74.2090072631836,45.10995864868164,53.76171112060547,32.3129997253418,28.067779541015625,91.89938354492188,58.80903625488281,67.5948715209961
2020-01-28,18.244657516479492,26.714679718017578,25.22127342224121,18.814149856567383,51.65541076660156,26.35728645324707,26.518875122070312,54.21419143676758,30.22904396057129,26.276987075805664,36.57866668701172,147.66000366210938,62.578243255615234,96.80424499511719,119.84830474853516,43.80672073364258,152.5908660888672,37.87440490722656,31.730369567871094,46.37633514404297,103.79034423828125,123.34611511230469,206.00901794433594,94.32854461669922,16.31999969482422,118.85221099853516,59.599998474121094,90.0,26.064149856567383,52.1717529296875,21.32042694091797,26.92254638671875,74.6888198852539,45.973175048828125,53.82956314086914,32.39414596557617,28.183029174804688,92.35128784179688,59.382564544677734,68.52130889892578
2020-01-29,18.165130615234375,26.57342529296875,25.18671226501465,18.983139038085938,51.4890022277832,26.510602951049805,26.502891540527344,54.24994659423828,29.69407844543457,26.787494659423828,37.54245376586914,148.4600067138672,62.54262924194336,97.26763916015625,119.33688354492188,43.902809143066406,151.7208709716797,37.488006591796875,31.730369567871094,45.807403564453125,104.12498474121094,122.96306610107422,203.4339141845703,94.45755767822266,16.40999984741211,120.01454162597656,58.63999938964844,89.27999877929688,26.147933959960938,52.087074279785156,21.096811294555664,26.87807273864746,75.0871810913086,46.09175109863281,53.55816650390625,32.22373580932617,28.257116317749023,92.09822845458984,59.34938430786133,67.08019256591797
2020-01-30,18.15717315673828,26.617565155029297,25.074386596679688,18.814149856567383,51.41893768310547,25.79067611694336,26.486906051635742,53.04338836669922,29.595012664794922,26.66683006286621,37.38788604736328,148.47000122070312,62.606712341308594,97.36198425292969,119.88360595703125,43.98688888549805,151.7208709716797,37.88279724121094,32.06877136230469,46.267578125,104.18875885009766,123.83199310302734,205.08935546875,94.58657836914062,16.68000030517578,120.03115844726562,57.2400016784668,88.63999938964844,25.98478126525879,51.560176849365234,21.266450881958008,27.21605110168457,75.16864013671875,46.49015426635742,54.19424819946289,32.29676818847656,28.520544052124023,91.42940521240234,59.249855041503906,67.35468292236328
2020-01-31,17.703840255737305,26.193805694580078,24.65100860595703,18.435935974121094,50.57815170288086,25.304061889648438,26.0872859954834,51.524044036865234,28.901533126831055,26.90815544128418,37.76976776123047,149.3300018310547,62.35029220581055,97.8510513305664,117.76737213134766,43.21577072143555,148.5741424560547,37.11842346191406,31.57006072998047,45.3388671875,104.45966339111328,121.71096801757812,200.4909210205078,92.43940734863281,16.81999969482422,121.12703704833984,57.47999954223633,86.72000122070312,25.41155433654785,50.72279739379883,20.60331916809082,26.64682388305664,73.4304428100586,45.21431350708008,53.583614349365234,31.834232330322266,28.39295196533203,89.60369873046875,59.40153503417969,65.74202728271484
2020-02-03,17.743606567382812,26.149662017822266,24.702850341796875,18.596881866455078,50.96351623535156,25.664024353027344,25.887474060058594,52.355220794677734,29.34403419494629,26.509035110473633,37.02418899536133,148.36000061035156,62.340267181396484,97.76773071289062,118.29646301269531,43.73226547241211,150.2307586669922,37.530006408691406,31.917381286621094,45.94126510620117,104.37737274169922,122.86962127685547,199.9391326904297,93.36093139648438,16.5,121.0289077758789,56.84000015258789,83.91999816894531,25.94509506225586,51.32496643066406,20.333446502685547,26.833602905273438,73.40326690673828,45.81191635131836,53.583614349365234,31.866683959960938,28.483501434326172,90.4171371459961,59.82339096069336,64.6097183227539
2020-02-04,18.053783416748047,26.493968963623047,25.143508911132812,18.902667999267578,51.734230041503906,26.483938217163086,26.295089721679688,53.83882522583008,29.53557014465332,26.035659790039062,36.74232482910156,146.42999267578125,62.71222686767578,97.2006607055664,119.60140991210938,44.59946060180664,152.49832153320312,38.075984954833984,32.16673278808594,46.58549499511719,104.1217269897461,124.39262390136719,203.8018035888672,94.7340316772461,16.450000762939453,119.39898681640625,58.599998474121094,83.5199966430664,26.403682708740234,51.86125946044922,20.406692504882812,27.091533660888672,74.78842163085938,47.01188278198242,53.90589904785156,32.28053665161133,28.199495315551758,92.00784301757812,60.91358947753906,64.84990692138672
2020-02-05,18.165130615234375,26.68819236755371,25.428640365600586,18.934858322143555,52.19840621948242,26.630592346191406,26.454936981201172,54.33932113647461,29.713886260986328,26.035659790039062,36.73323440551758,146.61000061035156,62.96977233886719,96.77963256835938,121.46194458007812,44.78201675415039,154.84912109375,38.949562072753906,32.870269775390625,47.6313362121582,104.05783081054688,124.30851745605469,212.2628631591797,95.88595581054688,16.459999084472656,118.09341430664062,58.52000045776367,85.5999984741211,26.893129348754883,51.94593811035156,21.17392349243164,27.63408088684082,76.03775024414062,47.28697204589844,54.33842849731445,32.25619888305664,28.314748764038086,93.77931213378906,61.22167205810547,68.38407135009766
2020-02-06,18.196935653686523,26.811792373657227,25.506406784057617,19.184316635131836,52.59252166748047,26.703920364379883,26.383007049560547,55.107933044433594,29.172319412231445,26.36052703857422,37.233314514160156,147.39999389648438,63.019840240478516,96.84837341308594,121.4795913696289,45.04866409301758,154.4974365234375,38.571563720703125,32.843563079833984,47.13770294189453,104.0098648071289,124.93458557128906,206.9287109375,96.22691345214844,16.6299991607666,118.62557220458984,58.2400016784668,85.91999816894531,26.879899978637695,52.595157623291016,20.95802116394043,27.598506927490234,76.2822036743164,47.71857833862305,54.431732177734375,32.39414596557617,28.32297706604004,93.86063385009766,61.08422088623047,67.11449432373047
2020-02-07,17.966297149658203,26.599912643432617,25.26447868347168,19.007280349731445,52.084556579589844,26.203969955444336,26.07929801940918,54.02650833129883,28.650554656982422,25.924278259277344,36.59684753417969,147.7899932861328,62.926841735839844,97.31236267089844,120.73008728027344,44.85648727416992,152.60011291503906,38.26077651977539,32.825740814208984,46.67753219604492,104.4093246459961,124.4580307006836,204.90541076660156,95.591064453125,16.540000915527344,120.1058120727539,57.79999923706055,84.63999938964844,26.496274948120117,52.5575065612793,20.811508178710938,27.50066566467285,75.72994232177734,47.28221893310547,54.49957275390625,32.410377502441406,28.232419967651367,93.1285629272461,60.81879806518555,65.91357421875
2020-02-10,18.02992057800293,26.68819236755371,25.26447868347168,19.055564880371094,52.023250579833984,26.510602951049805,26.175207138061523,54.53594207763672,28.39298439025879,26.35124397277832,37.233314514160156,148.1699981689453,63.0126953125,97.50137329101562,121.14453887939453,45.33932876586914,153.4608612060547,38.243980407714844,32.95042419433594,46.63570022583008,104.65699005126953,125.72875213623047,201.7784881591797,96.05182647705078,16.610000610351562,120.43843841552734,55.36000061035156,83.36000061035156,26.483049392700195,52.86800765991211,20.707420349121094,27.580713272094727,76.15544128417969,47.922515869140625,54.728553771972656,32.78365707397461,28.33943748474121,93.62564849853516,61.5060920715332,64.2666015625
2020-02-11,18.15717315673828,26.864763259887695,25.47184181213379,19.240646362304688,52.28599166870117,26.723915100097656,26.3909969329834,55.34030532836914,29.000600814819336,26.388370513916016,37.10602569580078,147.66000366210938,63.055599212646484,97.26939392089844,121.67357635498047,45.36576843261719,154.52520751953125,38.56317138671875,33.279930114746094,46.99547576904297,104.50518035888672,125.83153533935547,205.45718383789062,96.22691345214844,16.479999542236328,119.8313980102539,56.119998931884766,84.0,26.628557205200195,52.811553955078125,20.938743591308594,27.678552627563477,76.44515228271484,47.76126480102539,54.52500534057617,33.18126678466797,28.442340850830078,94.18600463867188,61.98957061767578,64.57540130615234
2020-02-12,18.387815475463867,27.0236759185791,25.66193199157715,19.530344009399414,52.03200149536133,27.11054039001465,26.590810775756836,56.21616744995117,29.132686614990234,26.100635528564453,36.833248138427734,147.5399932861328,63.22010040283203,97.02022552490234,122.11447143554688,45.754913330078125,155.58956909179688,38.56317138671875,33.128536224365234,47.120967864990234,104.45726013183594,126.15858459472656,209.87168884277344,96.80747985839844,16.329999923706055,119.22428894042969,57.68000030517578,86.4800033569336,26.774072647094727,53.498390197753906,21.220191955566406,27.696338653564453,77.16035461425781,48.27824401855469,54.49957275390625,33.39226150512695,28.462921142578125,94.30349731445312,62.624717712402344,65.43318939208984
2020-02-13,18.284423828125,26.926563262939453,25.45456314086914,19.329164505004883,51.57658767700195,26.950557708740234,26.430959701538086,55.25987243652344,28.842082977294922,26.286272048950195,37.33332824707031,148.3800048828125,63.241580963134766,97.10615539550781,122.1408920288086,45.71888732910156,155.99679565429688,38.731170654296875,33.40460205078125,47.34687042236328,104.38538360595703,127.02758026123047,207.11265563964844,96.57710266113281,16.459999084472656,119.68168640136719,57.279998779296875,86.72000122070312,26.677061080932617,53.507789611816406,21.154644012451172,27.687442779541016,76.72581481933594,48.150177001953125,54.82185363769531,33.595130920410156,28.779865264892578,93.86063385009766,62.515689849853516,65.02146911621094
2020-02-14,18.33213996887207,27.0236759185791,25.47184181213379,19.433774948120117,51.19122314453125,26.87723159790039,26.311077117919922,55.49224090576172,28.967571258544922,26.276987075805664,37.251502990722656,149.0,63.23444366455078,97.34673309326172,122.10559844970703,45.88462829589844,155.39517211914062,38.487571716308594,33.41351318359375,47.03730773925781,104.64095306396484,127.88717651367188,206.9287109375,96.76142120361328,16.559999465942383,120.20565795898438,57.36000061035156,87.5999984741211,26.681476593017578,53.57366180419922,21.04283905029297,27.723018646240234,76.62620544433594,48.358863830566406,54.94906234741211,33.98463439941406,28.97332191467285,93.9329605102539,62.4208984375,64.43817901611328
2020-02-18,18.276470184326172,26.944217681884766,25.238554000854492,19.313072204589844,50.42926788330078,26.47727394104004,26.18319320678711,54.589569091796875,28.61092758178711,27.13092041015625,38.788116455078125,150.91000366210938,63.10565948486328,97.50137329101562,121.50604248046875,45.87502670288086,155.06199645996094,37.99199295043945,33.29773712158203,46.40143966674805,104.84074401855469,127.784423828125,202.88209533691406,96.49417114257812,17.010000228881836,121.0289077758789,60.400001525878906,87.5999984741211,26.61533546447754,53.93119812011719,20.869340896606445,27.482881546020508,76.19165802001953,48.178646087646484,54.753997802734375,33.95219039916992,29.216167449951172,93.5985336303711,62.41615676879883,63.751922607421875
2020-02-19,18.371910095214844,27.173755645751953,25.489124298095703,19.377445220947266,50.34169006347656,26.830570220947266,26.27111053466797,54.580631256103516,29.000600814819336,27.61358070373535,40.04286575317383,151.7899932861328,63.134281158447266,97.48420715332031,121.8587646484375,46.19211959838867,155.85792541503906,38.21877670288086,33.253204345703125,46.786312103271484,104.69692993164062,128.0834197998047,206.19296264648438,96.81671905517578,17.229999542236328,121.02059936523438,61.119998931884766,89.44000244140625,26.68587875366211,54.17582702636719,21.14693260192871,27.687442779541016,76.16448211669922,48.752540588378906,54.694637298583984,33.47340774536133,28.899234771728516,94.03236389160156,62.6958122253418,65.63908386230469
2020-02-20,18.228750228881836,27.138442993164062,25.350879669189453,19.071657180786133,50.01763916015625,26.25729751586914,26.16720962524414,52.918270111083984,28.293916702270508,27.61358070373535,39.78828048706055,152.41000366210938,63.241580963134766,97.76773071289062,121.88518524169922,45.90624237060547,156.23741149902344,38.621971130371094,33.1196174621582,47.20463180541992,105.04844665527344,127.55077362060547,206.00901794433594,96.52180480957031,17.139999389648438,121.96854400634766,59.63999938964844,90.23999786376953,26.729976654052734,53.62071228027344,21.123796463012695,27.63408088684082,76.05586242675781,48.245033264160156,54.73704147338867,33.846675872802734,29.002134323120117,93.42681884765625,62.71951675415039,65.87928009033203
2020-02-21,18.085594177246094,27.04132652282715,25.178068161010742,19.06361198425293,49.59723663330078,26.13064193725586,26.135244369506836,52.16753005981445,28.042932510375977,28.44894790649414,40.88845443725586,154.6999969482422,63.1843376159668,98.16297912597656,121.29444885253906,45.18558883666992,154.65481567382812,38.101192474365234,32.95933151245117,46.56039810180664,105.25618743896484,126.39218139648438,198.83547973632812,95.591064453125,17.280000686645508,123.10786437988281,59.20000076293945,89.27999877929688,26.60651206970215,52.80214309692383,20.87320327758789,27.367252349853516,75.67562103271484,47.163658142089844,54.83033752441406,34.02522277832031,28.94862174987793,93.4810562133789,61.76203918457031,64.50678253173828
2020-02-24,17.31413459777832,26.414514541625977,24.106664657592773,18.52445411682129,47.924442291259766,25.410715103149414,25.080242156982422,49.441627502441406,26.64276695251465,28.820222854614258,40.833900451660156,156.08999633789062,62.5047721862793,98.92765808105469,117.77621459960938,43.549678802490234,149.99942016601562,36.91683578491211,32.01534652709961,45.121334075927734,105.27210998535156,123.2527084350586,184.3044891357422,92.29194641113281,17.399999618530273,124.94561767578125,57.439998626708984,85.91999816894531,25.856910705566406,51.033294677734375,19.90934944152832,26.477840423583984,73.52096557617188,45.21431350708008,53.566646575927734,33.57078170776367,28.61110496520996,90.53462982177734,59.63852310180664,60.5609016418457
2020-02-25,17.067581176757812,25.85833168029785,23.56232261657715,18.323278427124023,47.84562683105469,25.37738609313965,24.54474449157715,49.41481399536133,26.266313552856445,27.817779541015625,38.779022216796875,153.3000030517578,62.06846618652344,99.20259094238281,114.0992660522461,42.24768829345703,144.6683807373047,35.421669006347656,31.12479019165039,43.381072998046875,105.37600708007812,119.83291625976562,176.57916259765625,89.47206115722656,16.709999084472656,125.61091613769531,57.119998931884766,83.19999694824219,24.74131965637207,49.66901779174805,19.030311584472656,25.57953453063965,70.52435302734375,43.7677116394043,52.599815368652344,32.72685241699219,28.010150909423828,87.78703308105469,58.0458869934082,57.369869232177734
2020-02-26,16.852848052978516,25.60230255126953,23.484556198120117,18.51641082763672,48.08209228515625,25.637357711791992,24.48080825805664,50.01361846923828,25.889850616455078,27.724960327148438,38.82448196411133,153.97000122070312,62.13283920288086,99.15106201171875,112.8736343383789,42.25249099731445,142.9932098388672,34.867286682128906,30.82199478149414,42.66154098510742,104.98454284667969,119.13212585449219,171.2449951171875,89.27852630615234,16.68000030517578,124.94561767578125,56.36000061035156,81.5199966430664,24.65753936767578,49.574928283691406,18.455856323242188,25.392757415771484,69.9902114868164,43.9669189453125,52.3029670715332,32.442840576171875,27.726137161254883,87.77801513671875,57.586116790771484,54.45334243774414
2020-02-27,16.45518684387207,24.68415069580078,22.888370513916016,18.40374755859375,46.435569763183594,25.084083557128906,23.553688049316406,49.06625747680664,24.952003479003906,26.12847900390625,36.15131759643555,154.0,61.2958869934082,99.63218688964844,108.09452819824219,40.32110595703125,137.9583740234375,33.48133087158203,29.38821029663086,40.93801498413086,104.4253158569336,113.89964294433594,161.68031311035156,85.4818115234375,16.469999313354492,126.3011474609375,53.880001068115234,78.23999786376953,23.50227165222168,47.61790466308594,17.468873977661133,24.307674407958984,67.39196014404297,41.595455169677734,50.17421340942383,30.60890007019043,26.478960037231445,84.7954330444336,55.25878143310547,50.8848876953125
2020-02-28,16.001853942871094,24.357501983642578,22.65508270263672,18.484222412109375,46.38301467895508,24.9440975189209,23.417816162109375,49.1198844909668,25.335065841674805,24.337078094482422,32.778038024902344,148.3800048828125,61.5462646484375,100.74915313720703,106.82478332519531,40.34993362426758,135.4316864013672,32.5489616394043,28.275022506713867,39.74995040893555,105.59969329833984,112.96530151367188,165.1750946044922,84.7353515625,15.529999732971191,129.15350341796875,52.400001525878906,75.5999984741211,23.246524810791016,47.759029388427734,17.453454971313477,23.649505615234375,66.1607437133789,41.91322708129883,49.181915283203125,29.854228973388672,25.593994140625,83.70182800292969,54.90327453613281,52.772037506103516
2020-03-02,16.240449905395508,24.869550704956055,23.009334564208984,18.315229415893555,46.96980667114258,25.817338943481445,23.601642608642578,50.23705291748047,26.01534080505371,25.330236434936523,34.6419792175293,149.1999969482422,62.01329040527344,100.68028259277344,110.81914520263672,42.19723892211914,139.78160095214844,33.993717193603516,29.824583053588867,41.5404167175293,105.4947509765625,118.41266632080078,168.8538360595703,88.48599243164062,15.5600004196167,128.20327758789062,54.31999969482422,79.36000061035156,24.24305534362793,49.41497802734375,18.15898895263672,24.859107971191406,68.48738861083984,44.33686828613281,51.811058044433594,31.3392276763916,27.100492477416992,87.6243667602539,56.789798736572266,52.73773193359375
