Date,z_score,spread_change,spread_vol_20,spread_ret,adf_p_252,hurst_252,adf_stationary,hurst_mr,regime_score,y
2020-12-31,-0.1111592547413531,0.0004191701022269,0.0046179440992042,0.0004191701022266,0.0087949378244525,0.2491338865362888,1,1,2,0
2021-01-04,-0.0643441827469341,0.0008659604258207,0.0046510831395285,0.0008659604258212,0.0082694150985845,0.2487898134962707,1,1,2,0
2021-01-05,-0.1939087901675449,-0.0031357853996283,0.004500971961324,-0.0031357853996283,0.0068416842875115,0.2483896273835576,1,1,2,0
2021-01-06,-0.133615447811092,0.0011602469441092,0.0045136841016365,0.0011602469441089,0.006427813035893,0.2478016808857345,1,1,2,0
2021-01-07,-0.5279020583643653,-0.0088910564200412,0.0047671245794126,-0.0088910564200414,0.005613572386275,0.2468024938583551,1,1,2,0
2021-01-08,-0.7434917787501197,-0.0048341208385189,0.0051037129563034,-0.0048341208385188,0.0049277733580146,0.2448006960808315,1,1,2,1
2021-01-11,-0.7684641232638895,-0.0006321381362988,0.005477807522875,-0.0006321381362987,0.005803479163273,0.2417431734778256,1,1,2,1
2021-01-12,-0.8109849316445682,-0.0010078425078852,0.0058230894013602,-0.0010078425078851,0.0043420312127258,0.2380243936863558,1,1,2,0
2021-01-13,-0.729022330036103,0.0016451870350202,0.0060195102326063,0.0016451870350199,0.0048622501254547,0.2337779735330114,1,1,2,0
2021-01-14,-0.626794649930936,0.0020358733243606,0.0060431005631576,0.0020358733243607,0.0046944955594101,0.2290519635976645,1,1,2,0
2021-01-15,-0.4927925401411964,0.002658852927885,0.0060494277774805,0.0026588529278847,0.0047175691649881,0.2242273635573577,1,1,2,0
2021-01-19,-0.5593457439353352,-0.001491956559775,0.0061150169839734,-0.001491956559775,0.0051064539601443,0.2193574906897938,1,1,2,0
2021-01-20,-0.8416694921369859,-0.005879002577477,0.0064975442845637,-0.005879002577477,0.0041618741081901,0.2145557510560616,1,1,2,1
2021-01-21,-0.9413892310975644,-0.0021351994508655,0.0069475744426421,-0.0021351994508655,0.0054277220177589,0.21006563805097,1,1,2,1
2021-01-22,-1.0382838857497738,-0.0020808100142715,0.0074917502259389,-0.0020808100142714,0.005630284017619,0.2052627880862615,1,1,2,1
2021-01-25,-1.0795638361154614,-0.0009673039494031,0.0080242587804774,-0.0009673039494028,0.0064742101803126,0.2007908915838911,1,1,2,1
2021-01-26,-0.9384030569906175,0.0026802816132418,0.0082060031837986,0.0026802816132419,0.0043076652824883,0.1964150835487139,1,1,2,0
2021-01-27,-0.4047589829014178,0.0104834134480786,0.0078903803521041,0.0104834134480783,0.0036907685121841,0.1923468024616542,1,1,2,0
2021-01-28,-0.5686690611092308,-0.003355081645274,0.0075371404974354,-0.0033550816452739,0.002826118766581,0.1862126202389056,1,1,2,0
2021-01-29,-0.4095942055207522,0.0029932434475496,0.0070777322185532,0.0029932434475495,0.0023555901916702,0.1800985348342703,1,1,2,0
2021-02-01,-0.7222380918384345,-0.0061952328842114,0.006518997144221,-0.0061952328842112,0.0026543997862412,0.1742268181317673,1,1,2,0
2021-02-02,-0.9938599052092336,-0.0053684991128801,0.005915130419863,-0.0053684991128801,0.0023519023012481,0.1683294969288951,1,1,2,0
2021-02-03,-0.8875368348966131,0.0019314363550195,0.0053368905876014,0.0019314363550192,0.0004687996245642,0.1634494421621184,1,1,2,0
2021-02-04,-1.0005907915319712,-0.0022510666809796,0.0044513216134988,-0.0022510666809793,4.637582947404319e-05,0.1585121808138736,1,1,2,0
2021-02-05,-1.0780209238546763,-0.0015620507729199,0.0045125504260961,-0.0015620507729199,0.0001580941126882,0.1530103070364053,1,1,2,0
2021-02-08,-1.1135993136196594,-0.0007611500192989,0.0047875369159868,-0.0007611500192988,2.898383859178725e-05,0.1479604703096049,1,1,2,0
2021-02-09,-1.1937868075473608,-0.0016038775250883,0.0051405827512332,-0.0016038775250884,2.290259682640957e-05,0.1430711453721577,1,1,2,0
2021-02-10,-1.1296755602050146,0.0010907028379238,0.005365003462525,0.001090702837924,9.202200509098512e-06,0.138900906252035,1,1,2,0
2021-02-11,-1.2940685355674102,-0.0031187305829831,0.0057278779913549,-0.0031187305829833,1.3892078895875772e-05,0.1347815742063458,1,1,2,1
2021-02-12,-1.356631541213271,-0.0012536711673956,0.0059963017542376,-0.0012536711673955,0.0002041974484979,0.1308175658562433,1,1,2,1
2021-02-16,-1.3823981191872308,-0.0005977438253612,0.0059836374615096,-0.0005977438253609,3.0243386451082145e-05,0.1274459713608763,1,1,2,1
