Date,z_score,spread_change,spread_vol_20,spread_ret,adf_p_252,hurst_252,adf_stationary,hurst_mr,regime_score,y
2020-12-31,0.5467903354397046,0.0013406064698076,0.0073650122715115,0.0013406064698076,0.0023475260023143,0.2245581268348331,1,1,2,0
2021-01-04,0.3874867697519355,-0.007352368193854,0.0073296664799289,-0.0073523681938554,0.0023766991997245,0.2235345380015963,1,1,2,0
2021-01-05,0.5627424945310743,0.0084833274073643,0.0074632793884403,0.0084833274073654,0.0023362097982751,0.2227739116989012,1,1,2,0
2021-01-06,0.8920764905253271,0.0158638145444047,0.0081216838880189,0.015863814544405,0.0024928081902482,0.221902960613632,1,1,2,0
2021-01-07,0.7095827713012214,-0.0083964668721767,0.0079629340928568,-0.008396466872177,0.0028897549942295,0.2207419895221773,1,1,2,0
2021-01-08,1.0170496704064147,0.0149142663558645,0.0097206046872913,0.0149142663558649,0.0028042975358003,0.219448061576139,1,1,2,1
2021-01-11,1.06134340108607,0.0024926702378502,0.011204541976202,0.0024926702378488,0.0035048252476395,0.2175371662969427,1,1,2,1
2021-01-12,1.1041093129903057,0.0024364748907199,0.0126783091923907,0.0024364748907199,0.0033351376365414,0.2149112336824612,1,1,2,1
2021-01-13,1.0187886530316672,-0.0036979275521824,0.0135562126418468,-0.003697927552182,0.0030348184182227,0.211728645599388,1,1,2,1
2021-01-14,1.2363137297910458,0.0108567900515321,0.0152213100437614,0.0108567900515325,0.0029416247830955,0.208228334255355,1,1,2,1
2021-01-15,0.9412333630212288,-0.0137622900786826,0.0156115210340004,-0.0137622900786823,0.0037621085867183,0.2046343005158424,1,1,2,0
2021-01-19,0.9233229415766137,-0.0005285100715148,0.0159382533257259,-0.0005285100715158,0.0027691319142174,0.2009446720727065,1,1,2,0
2021-01-20,0.9373596505573656,0.0010085229762148,0.0161831446862764,0.0010085229762159,0.0031232409175812,0.1971903605401482,1,1,2,1
