Date,z_score,spread_change,spread_vol_20,spread_ret,adf_p_252,hurst_252,adf_stationary,hurst_mr,regime_score,y
2020-12-31,0.2959745147129359,-0.014253964498442,0.0218686250717895,-0.0142539644984419,0.1537049565104164,0.4119399502068946,0,1,1,0
2021-01-04,0.7471826635909299,0.0628641615370879,0.0272171915185024,0.0628641615370876,0.1511607695984103,0.410801238385375,0,1,1,1
2021-01-05,0.8132021343372502,0.0094573071909378,0.0318829907828509,0.0094573071909378,0.1630349664564812,0.4087899817142779,0,1,1,1
2021-01-06,0.8114580782355022,-7.746348255288638e-06,0.0360516545350971,-7.746348255617585e-06,0.1648761494899588,0.4065557358469956,0,1,1,1
2021-01-07,0.8093416251167657,0.0001843960003276,0.0393841117205056,0.0001843960003283,0.17636972483165,0.4039472076800328,0,1,1,1
2021-01-08,0.4909682674360598,-0.044102278728447,0.0386563172187874,-0.0441022787284472,0.1785322503318369,0.4011512336008869,0,1,1,1
2021-01-11,0.3363278371145444,-0.0214641306097655,0.0374596833874617,-0.0214641306097657,0.1622370900206659,0.3980661421716653,0,1,1,1
2021-01-12,0.4130851952186005,0.0109550602239201,0.0357154047791961,0.0109550602239199,0.1596601657090583,0.3940556416879796,0,1,1,1
2021-01-13,0.3280390551255042,-0.0117368017605778,0.0314726011003428,-0.011736801760578,0.1614849603247212,0.3907326020185391,0,1,1,0
2021-01-14,0.339663267657103,0.0016803860309568,0.0299440244027478,0.0016803860309566,0.1582019117790347,0.3868588199361507,0,1,1,1
2021-01-15,0.0780822087325045,-0.0365706484302892,0.0312667483005219,-0.0365706484302888,0.158808484786755,0.3825820525335016,0,1,1,0
2021-01-19,0.1695605251725382,0.0127596336002371,0.0318992540471316,0.0127596336002377,0.1549028035533718,0.3777223998139257,0,1,1,0
2021-01-20,0.4073021099251917,0.0332336981704246,0.0319051305116507,0.0332336981704239,0.1538787812073358,0.3728893586527548,0,1,1,1
2021-01-21,0.3396005760521943,-0.0093718091571188,0.0318923284272223,-0.0093718091571182,0.158702541133652,0.3673364618479067,0,1,1,1
2021-01-22,0.2201903181670723,-0.0166163668564518,0.0309367283860145,-0.0166163668564522,0.1581203794947213,0.3615907504984133,0,1,1,1
2021-01-25,0.2272078761759256,0.0009634293587428,0.0310586225144627,0.0009634293587427,0.1545322584017918,0.3558430109443707,0,1,1,0
2021-01-26,0.2008765983067706,-0.0036595953108111,0.0314486069461645,-0.0036595953108114,0.1558239644541055,0.3496370597616653,0,1,1,1
2021-01-27,-0.0778960045851263,-0.0389409986715136,0.0342146082522651,-0.0389409986715131,0.1570026902459549,0.3435499626606438,0,1,1,0
2021-01-28,0.0880620901001533,0.0231318554014432,0.0350488683637255,0.0231318554014427,0.1543265786419891,0.3376960131672814,0,1,1,1
2021-01-29,0.0706623786503511,-0.0024369274017894,0.036244235914392,-0.0024369274017892,0.1542495723258244,0.33155680299983,0,1,1,0
2021-02-01,0.3476737050361395,0.0387865567808054,0.0361741668562727,0.0387865567808053,0.1539505932376219,0.3256294271329633,0,1,1,0
2021-02-02,0.1591766191260896,-0.0261949819017814,0.0344078792386989,-0.0261949819017813,0.1573494876761386,0.3196622876428446,0,1,1,0
2021-02-03,0.1804041812078843,0.0031597117080606,0.0308936813175731,0.0031597117080609,0.153114873639987,0.3144662627121142,0,1,1,0
2021-02-04,0.0330548162747022,-0.0204684617743131,0.0270427633423048,-0.0204684617743134,0.1537181685316476,0.309988620685593,0,1,1,0
2021-02-05,0.20804775246304,0.0245643724703032,0.0202727239215999,0.0245643724703037,0.1530583977365355,0.3055218662707308,0,1,1,0
2021-02-08,0.3597580469545879,0.0214877617039332,0.019010943496255,0.0214877617039326,0.1531791061078264,0.3008150750879048,0,1,1,1
2021-02-09,0.3584326647548008,7.962987535226063e-05,0.0192454909935068,7.962987535234975e-05,0.1566705309989383,0.2967879773995069,0,1,1,1
2021-02-10,0.3809814472671129,0.0034176250499919,0.0190587543113057,0.0034176250499924,0.1569346598250586,0.2924745686980362,0,1,1,1
2021-02-11,0.2716720632199725,-0.0150476541869961,0.0188624966625435,-0.015047654186996,0.1574514654247829,0.2883040157053667,0,1,1,1
2021-02-12,0.3003575904589468,0.0042147947786403,0.0187161990335052,0.0042147947786397,0.1554223342832676,0.2847860105270866,0,1,1,1
2021-02-16,0.1747798037602531,-0.017417857611381,0.0181619901047454,-0.0174178576113802,0.1560986384140983,0.2813866265612204,0,1,1,1
2021-02-17,0.0064216763503547,-0.0236178967670799,0.0191967489579437,-0.0236178967670803,0.2752944867790619,0.2783934241728398,0,1,1,0
2021-02-18,-0.1076739483846783,-0.0161837897105092,0.0204837484092652,-0.0161837897105094,0.2656007401704198,0.2746082764480863,0,1,1,0
2021-02-19,-0.1384969106825416,-0.0045738060372659,0.0221770920633614,-0.0045738060372654,0.3328934535418063,0.2707815374447825,0,1,1,0
2021-02-22,0.2358437579034922,0.0520838144772435,0.0222467581454265,0.0520838144772432,0.3303578379819886,0.2676263295786731,0,1,1,0
2021-02-23,0.0869365085063717,-0.0210714379175831,0.0222859725376532,-0.0210714379175828,0.3357678080114158,0.2648207415020571,0,1,1,0
2021-02-24,0.173921036429885,0.0120659339037283,0.0222589805922436,0.0120659339037281,0.4047099215129888,0.2636317289196468,0,1,1,0
2021-02-25,-0.1236245258344902,-0.0416965535617173,0.0227436885510263,-0.0416965535617178,0.4058727767823892,0.2638456791776076,0,1,1,0
2021-02-26,-0.4346538803211183,-0.0434940140594495,0.0292566870055601,-0.0434940140594491,0.4048894862168631,0.2659042594743928,0,1,1,1
2021-03-01,-0.5150493511184409,-0.0109958983497797,0.0354862290942932,-0.0109958983497799,0.4056850015971241,0.2681768476502594,0,1,1,1
2021-03-02,-0.2932290942928464,0.0310153135016939,0.0365512719575631,0.0310153135016938,0.3497301761326322,0.2725919560954913,0,1,1,1
2021-03-03,-0.391190271045616,-0.0138286780234828,0.0391104959832517,-0.0138286780234829,0.3534404725176021,0.2779929210867587,0,1,1,1
2021-03-04,-0.3173304666952641,0.0101052949125941,0.040381023919787,0.0101052949125944,0.3015097329086005,0.286249814276812,0,1,1,1
2021-03-05,-0.17654581785575,0.0194516618316198,0.0408340155054901,0.0194516618316196,0.1942011834262325,0.2984218107749395,0,1,1,1
2021-03-08,-0.2959497115046375,-0.0167627734020303,0.041329504589912,-0.0167627734020302,0.1624958428981178,0.3170628638337793,0,1,1,1
2021-03-09,-0.1083926557317504,0.02671803053172,0.0394466898766455,0.0267180305317196,0.1418491729676554,0.3384104649984555,0,1,1,0
2021-03-10,-0.0612895475147546,0.0070126586562437,0.0371351768304918,0.0070126586562444,0.1505480183021824,0.3515547784547259,0,1,1,0
2021-03-11,0.097814857897895,0.0229586859849684,0.0345941572785281,0.0229586859849681,0.1051653409826069,0.3726243973845509,0,1,1,1
2021-03-12,0.086631740515071,-0.0002535363297546,0.0331514210694484,-0.0002535363297545,0.036592881404379,0.3848693597113274,1,1,2,0
2021-03-15,0.192097539163399,0.0157727998266823,0.0321436387782868,0.0157727998266818,0.0027111742478346,0.3848762944566303,1,1,2,1
2021-03-16,0.1383521410498434,-0.0058903843802813,0.0320701026664928,-0.0058903843802809,0.0283761734297186,0.3836810028982854,1,1,2,0
2021-03-17,0.2940197715093066,0.0212240133227448,0.0345273951137927,0.0212240133227447,0.090829293246922,0.3845976229435827,0,1,1,0
2021-03-18,0.0170606538181066,-0.0338203817321316,0.0348773159767466,-0.0338203817321312,0.0002552286723634,0.3915810634014283,1,1,2,0
2021-03-19,0.1216788536294414,0.0145280052936023,0.03568940895674,0.0145280052936017,0.0043997216815414,0.3906625312317282,1,1,2,0
2021-03-22,0.0054606363152895,-0.0121698739086992,0.0347930456934038,-0.0121698739086987,0.000490797577394,0.3884294664915602,1,1,2,0
2021-03-23,-0.3379715299660997,-0.0376315515266645,0.0346094542831486,-0.0376315515266648,0.0023165946239776,0.3914436382755773,1,1,2,0
2021-03-24,-0.3505798626924002,0.0001605530652533,0.0337603593747665,0.0001605530652535,0.0498813662125826,0.3915686327367931,1,1,2,0
2021-03-25,-0.4490550564598188,-0.0097814192776866,0.0340662757448257,-0.0097814192776867,0.0902077774873552,0.3905654495950092,0,1,1,1
2021-03-26,-0.2404567016281399,0.0246258998301041,0.0321555513900685,0.0246258998301042,0.0591874776238159,0.3934191015225756,0,1,1,1
2021-03-29,-0.2147450488439071,0.0046727552565313,0.0287292349872012,0.004672755256531,0.0118219389958135,0.3950757978845419,1,1,2,1
2021-03-30,-0.5719766737731299,-0.0355749755211372,0.0286370591447771,-0.0355749755211372,0.003816202293444,0.3942754868954403,1,1,2,1
2021-03-31,-0.4336005006678039,0.0175954854905953,0.0266230470169232,0.0175954854905958,0.0006809789575991,0.3945822268536966,1,1,2,1
2021-04-01,-0.0569132145099627,0.0398551596381135,0.0254174627899604,0.0398551596381135,0.0022928727678071,0.4001219394194208,1,1,2,0
2021-04-05,-0.1178184812753928,-0.0045785228336479,0.0250461375927976,-0.004578522833648,0.0121666542292856,0.4037909463034265,1,1,2,1
2021-04-06,0.067255237156243,0.0189096567991935,0.0240328245210317,0.0189096567991929,0.0176998489455975,0.4049702822517155,1,1,2,0
2021-04-07,-0.0432179579448168,-0.0094521917144199,0.0239880336092442,-0.0094521917144197,0.0319506824420226,0.405574715178149,1,1,2,0
2021-04-08,0.1947207969310792,0.0231019781552292,0.0254000530784235,0.02310197815523,0.0170539889955155,0.4062508307727663,1,1,2,0
2021-04-09,0.1756904039322142,-0.0009126381323749,0.0266964410524141,-0.0009126381323752,0.019554948503575,0.4090884098115422,1,1,2,0
2021-04-12,-0.0655230505442433,-0.0211035705320181,0.0268732756430582,-0.0211035705320184,0.0699775531484323,0.4122820593039966,0,1,1,0
2021-04-13,0.1521846009931592,0.0200228933841382,0.0275860072991509,0.0200228933841384,0.1181542305808602,0.4123015704282947,0,1,1,0
2021-04-14,0.1484345677290038,0.0001795661092005,0.0284460129760115,0.0001795661092005,0.1053986218619759,0.4138079426969918,0,1,1,0
2021-04-15,0.6100339432000907,0.0416775887080245,0.0321569029632825,0.0416775887080242,0.0783649458217209,0.4149427602463731,0,1,1,0
2021-04-16,0.6996159225649207,0.0084911215271645,0.0368535760677555,0.0084911215271651,0.099179076653949,0.4143706029597747,0,1,1,1
2021-04-19,0.6255960213299133,-0.006014887041581,0.0400735455674272,-0.0060148870415811,0.0665304804037337,0.4149183121313798,0,1,1,1
2021-04-20,0.7181696520731237,0.0086071932917359,0.0434668936785319,0.0086071932917354,0.0626382714923016,0.4148087681551677,0,1,1,1
2021-04-21,0.8599969399799917,0.0125127787643828,0.0457499855613069,0.0125127787643834,0.0214887907466615,0.4143961875525506,1,1,2,1
2021-04-22,0.6655559914086426,-0.0162303271767498,0.045786871092178,-0.0162303271767496,0.0413494576793625,0.4147335093931868,1,1,2,1
2021-04-23,0.6418193526523958,-0.0015147636975632,0.0441187468849262,-0.0015147636975639,0.0612846181142695,0.4146141607712311,0,1,1,1
2021-04-26,0.6018794307822677,-0.0028543133602623,0.0434065485657342,-0.0028543133602622,0.0643760695945998,0.4149638649339331,0,1,1,1
2021-04-27,0.4120982029132067,-0.0153096741786393,0.041900362456882,-0.015309674178639,0.0356910163922161,0.4156837402416062,1,1,2,0
2021-04-28,0.4816313530718296,0.0062425326027142,0.0362213348268741,0.0062425326027138,0.0274288901319092,0.4154559562572095,1,1,2,0
2021-04-29,0.2790583481793886,-0.0159338999897027,0.0308930333205288,-0.0159338999897027,0.0337948128030142,0.4154863108987015,1,1,2,0
2021-04-30,0.0637316352227961,-0.016533372251211,0.0293118673227739,-0.0165333722512105,0.01304518345444,0.4150486745834645,1,1,2,0
2021-05-03,0.5754295730552557,0.0410580252392662,0.0271861534556886,0.0410580252392657,0.0197828916784381,0.4154144546950923,1,1,2,0
2021-05-04,0.4891148590144843,-0.0062865773763336,0.0260017830037004,-0.0062865773763335,0.0317300271742586,0.4163906257054889,1,1,2,0
2021-05-05,0.5794517823947315,0.0074913184225939,0.0237555311628807,0.0074913184225946,0.0518569444937968,0.4163583095081247,0,1,1,0
2021-05-06,0.9709733969915686,0.0306245939671967,0.0249456802346344,0.0306245939671966,0.0305159856713748,0.4166053058242559,1,1,2,1
2021-05-07,1.1968783024499945,0.017888128924052,0.0271496320030207,0.0178881289240518,0.0540684054295636,0.4170163515421702,0,1,1,0
2021-05-10,1.1783063247047163,-0.0008374113254481,0.0261652712503264,-0.0008374113254487,0.0615466836248571,0.4172261403708775,0,1,1,0
2021-05-11,1.287465089111438,0.0087342656987896,0.0270916846465938,0.0087342656987898,0.0393016619221959,0.4177286816456564,1,1,2,0
2021-05-12,1.027078486381336,-0.0193357042991779,0.0255081323549114,-0.0193357042991779,0.0369817207511436,0.4184143898093828,1,1,2,0
2021-05-13,0.9604119132485608,-0.004644301040555,0.0259486875508872,-0.0046443010405547,0.0302940578467868,0.4196909385262329,1,1,2,0
2021-05-14,1.3354764279794789,0.0285417553265174,0.0283630910971772,0.0285417553265179,0.0487057597685417,0.4213838447922691,1,1,2,0
2021-05-17,1.9943272375714471,0.05059780794575,0.0358080885529385,0.0505978079457494,0.0923656496792277,0.4219510574678681,0,1,1,1
2021-05-18,1.9220771202978189,-0.0037785241536276,0.0409473570948136,-0.0037785241536274,0.1397196006982172,0.4213862230261873,0,1,1,1
2021-05-19,1.6176213221056204,-0.0215974695549201,0.0433170081728088,-0.0215974695549197,0.1648838944230696,0.4211998102274169,0,1,1,0
2021-05-20,1.6982413508121654,0.007399463261116,0.045479473162654,0.0073994632611153,0.1324768950208669,0.4236161913437136,0,1,1,0
2021-05-21,1.6847672899596604,0.0002635464527269,0.0470563487318805,0.000263546452727,0.132791845960634,0.426096671450189,0,1,1,0
2021-05-24,1.7940384527201207,0.0097023095504864,0.0486208185636723,0.0097023095504865,0.1257808458171778,0.4279688081270115,0,1,1,0
2021-05-25,1.8027773241819056,0.0018207997559445,0.0487846259917297,0.0018207997559446,0.1019958788920538,0.4292670321629686,0,1,1,0
2021-05-26,1.7869008625330192,-0.0002361891053705,0.0485786816866544,-0.0002361891053706,0.0858210123399232,0.4279797166528619,0,1,1,1
2021-05-27,1.711781184249911,-0.004762849020695,0.0460491096728479,-0.0047628490206952,0.0918760730503122,0.4260381274152361,0,1,1,1
2021-05-28,1.7592790996167966,0.0047512878371165,0.0405372075569511,0.0047512878371166,0.1013564406125421,0.4241704409648855,0,1,1,1
2021-06-01,1.817600147302952,0.0058707182827753,0.0384763951428773,0.0058707182827758,0.1392285188792427,0.4228516823548491,0,1,1,1
2021-06-02,1.8504428831184776,0.0037906878948259,0.0348059460535399,0.0037906878948255,0.1181087793627672,0.4245030490590335,0,1,1,1
2021-06-03,1.3869458867888902,-0.0349550411090948,0.0296306016847435,-0.034955041109095,0.0820483429133051,0.4236512762335482,0,1,1,0
2021-06-04,1.568719949123516,0.0145439430918212,0.0271870671032107,0.0145439430918218,0.0621842166548587,0.4194228752861841,0,1,1,1
2021-06-07,1.551324788647264,-0.0007322286832831,0.0258586397613922,-0.0007322286832833,0.0592378088183043,0.4161722326398947,0,1,1,1
2021-06-08,1.389679512870901,-0.0116846168929685,0.0241944331475595,-0.0116846168929681,0.0605796581525299,0.4124435663847958,0,1,1,1
2021-06-09,1.3301932212238954,-0.0039262220548028,0.0231326207938318,-0.0039262220548034,0.0577157477699346,0.4083603824948683,0,1,1,1
2021-06-10,1.6600161269230267,0.0257750728812933,0.0196762709434093,0.0257750728812935,0.0893493525909311,0.4040044845416171,0,1,1,1
