Date,z_score,spread_change,spread_vol_20,spread_ret,adf_p_252,hurst_252,adf_stationary,hurst_mr,regime_score
2020-12-31,-0.7084880649306775,-0.06142369135852377,0.047356058419460216,-0.06142369135852438,0.24788568937276162,0.29756555462746315,0,1,1
2021-01-04,-0.48125032908772974,0.09202421836165264,0.043765060390432375,0.09202421836165309,0.28013683643032494,0.29825527091928605,0,1,1
2021-01-05,-0.358558308197024,0.04776691870866756,0.04687160380901123,0.04776691870866672,0.2850968936918441,0.2996790501593997,0,1,1
2021-01-06,-0.6032708432422517,-0.10213975639629602,0.043703677244633504,-0.1021397563962948,0.29646184967855493,0.3013814298617812,0,1,1
2021-01-07,-0.42428074402891325,0.06970706296001516,0.042066768081460974,0.06970706296001425,0.3161504415610945,0.30275881960529855,0,1,1
2021-01-08,-0.4449098828381082,-0.010800416860430317,0.03963937465836924,-0.010800416860430484,0.3113791773134631,0.30462764691961447,0,1,1
2021-01-11,-0.3473622920888959,0.03595674540867577,0.04150013560590643,0.03595674540867595,0.31243986159713877,0.3062921145361685,0,1,1
2021-01-12,-0.23479096148987594,0.04135428281748865,0.04582000062549234,0.041354282817489055,0.3359652862628396,0.30798798076764533,0,1,1
2021-01-13,-0.45242253281747086,-0.08716363263099147,0.04565484622758634,-0.08716363263099096,0.32487968666510325,0.30974028850623814,0,1,1
2021-01-14,-0.37084519716812936,0.028959763251965143,0.04071515975520405,0.0289597632519652,0.35071305687927257,0.31125327219215854,0,1,1
2021-01-15,-0.5412233416102291,-0.06758196260244986,0.040747971419821324,-0.06758196260245139,0.3272881324248469,0.3125783617779801,0,1,1
2021-01-19,-0.46087177286675113,0.028180673794960143,0.03861848366469757,0.028180673794961423,0.3260458979732963,0.313494114117967,0,1,1
2021-01-20,-0.5196562650471241,-0.02451752085575265,0.03956869018771763,-0.024517520855753955,0.3187441258758024,0.3145979139838667,0,1,1
2021-01-21,-0.4474790791896462,0.02479715508405711,0.039477648485485815,0.02479715508405886,0.3259749668993098,0.3153173582619043,0,1,1
2021-01-22,-0.4981930762582521,-0.02118196424495622,0.04009259392861489,-0.02118196424495581,0.322324203400859,0.315918570440795,0,1,1
2021-01-25,-0.697418373582732,-0.07640271985470726,0.04551246862742928,-0.07640271985470824,0.3315504367766532,0.3159149487036682,0,1,1
2021-01-26,-0.5839119841838517,0.03981618339295956,0.047095239360570855,0.03981618339295845,0.3152910171513875,0.31493641348342233,0,1,1
2021-01-27,-0.2516618265157703,0.12052330896164776,0.04922559046501661,0.12052330896164962,0.3347725666020393,0.31412732329053383,0,1,1
2021-01-28,-0.4064276226790942,-0.05901410185142808,0.04922693189910939,-0.05901410185142883,0.3154547752665423,0.3136351406281493,0,1,1
2021-01-29,-0.3414393524020262,0.021802909130956394,0.049326608609517084,0.02180290913095663,0.34340618521596455,0.31288134404176243,0,1,1
2021-02-01,-0.32128434349990875,0.0053704378150545296,0.0458276069219408,0.00537043781505463,0.3017095891433996,0.3118355217230615,0,1,1
2021-02-02,-0.3607552178794252,-0.01627209935947249,0.045822042848705516,-0.016272099359473595,0.31039497969493846,0.3108058391112645,0,1,1
2021-02-03,-0.2711440297218243,0.03057334959909852,0.04487148635367476,0.03057334959909993,0.3026918772341402,0.30959383859962547,0,1,1
2021-02-04,-0.33217447986597887,-0.024080018969725003,0.0435318989297676,-0.02408001896972637,0.2966150917457017,0.3087110173497244,0,1,1
2021-02-05,-0.3636747835331733,-0.013376500489510335,0.04329433290186383,-0.013376500489510237,0.25376618070130635,0.3078906403841259,0,1,1
2021-02-08,-0.2102101043447005,0.053179406247442884,0.044725454255475805,0.053179406247442225,0.25132375619503655,0.30710373256349355,0,1,1
2021-02-09,-0.20585361879327954,-0.0003259535938173741,0.044975531954198796,-0.000325953593815864,0.16382069792990778,0.3065135789610334,0,1,1
2021-02-10,-0.24096846092892918,-0.014413418735623296,0.041193797551113576,-0.01441341873562313,0.12101207436080708,0.3058205015718061,0,1,1
2021-02-11,-0.18803777610498115,0.016891309089368534,0.042875082501569,0.01689130908936759,0.17812302441577538,0.3050427116788126,0,1,1
2021-02-12,-0.023728866968118167,0.05650218569825327,0.04885565991664655,0.0565021856982537,0.15125882890426529,0.30438701546189756,0,1,1
2021-02-16,0.15541148748471414,0.061708308844977466,0.059932055503256275,0.06170830884497639,0.206740753990032,0.3037778534550444,0,1,1
2021-02-17,0.18018265448744214,0.007298581962947637,0.06950845066922236,0.007298581962948639,0.19066230509821375,0.3031039055497139,0,1,1
2021-02-18,0.06803528706942222,-0.041236561848245756,0.07212423081815728,-0.04123656184824648,0.2822721093467153,0.30269390173770244,0,1,1
2021-02-19,0.21788936566813602,0.050783028635061456,0.07888864921168112,0.050783028635062843,0.2956469330400393,0.3019609529805732,0,1,1
