Date,z_score,spread_change,spread_vol_20,spread_ret,adf_p_252,hurst_252,adf_stationary,hurst_mr,regime_score
2020-12-31,0.5467903354397046,0.0013406064698076037,0.007365012271511549,0.0013406064698076718,0.002347526002314329,0.22455812683483312,1,1,2
2021-01-04,0.3874867697519355,-0.0073523681938540975,0.00732966647992895,-0.0073523681938554575,0.0023766991997245745,0.22353453800159634,1,1,2
2021-01-05,0.5627424945310743,0.00848332740736435,0.007463279388440359,0.008483327407365467,0.0023362097982751774,0.22277391169890126,1,1,2
2021-01-06,0.8920764905253271,0.015863814544404775,0.008121683888018918,0.015863814544405018,0.002492808190248204,0.22190296061363202,1,1,2
2021-01-07,0.7095827713012214,-0.008396466872176767,0.00796293409285683,-0.008396466872177093,0.0028897549942295164,0.22074198952217738,1,1,2
2021-01-08,1.0170496704064147,0.01491426635586457,0.009720604687291344,0.014914266355864954,0.0028042975358003796,0.21944806157613905,1,1,2
2021-01-11,1.06134340108607,0.0024926702378502696,0.01120454197620204,0.002492670237848835,0.0035048252476395487,0.21753716629694272,1,1,2
2021-01-12,1.1041093129903055,0.002436474890719964,0.012678309192390746,0.002436474890719949,0.0033351376365414456,0.21491123368246123,1,1,2
2021-01-13,1.0187886530316672,-0.003697927552182456,0.013556212641846813,-0.003697927552182007,0.0030348184182227046,0.211728645599388,1,1,2
2021-01-14,1.2363137297910458,0.010856790051532172,0.015221310043761484,0.010856790051532549,0.002941624783095529,0.20822833425535506,1,1,2
2021-01-15,0.9412333630212288,-0.013762290078682682,0.015611521034000405,-0.013762290078682383,0.0037621085867183606,0.20463430051584247,1,1,2
2021-01-19,0.9233229415766137,-0.0005285100715148872,0.015938253325725994,-0.0005285100715158881,0.002769131914217477,0.2009446720727065,1,1,2
2021-01-20,0.9373596505573656,0.0010085229762148984,0.016183144686276442,0.0010085229762159297,0.00312324091758121,0.19719036054014824,1,1,2
2021-01-21,0.8759641384059799,-0.0026325179887338734,0.016157213113076007,-0.0026325179887343488,0.0031799706286019824,0.1934524226752207,1,1,2
2021-01-22,0.9706154485206983,0.004876910300946058,0.016074526827971593,0.004876910300946772,0.0030993276749925543,0.18966856084552672,1,1,2
2021-01-25,1.0337513183662765,0.0033857087982855916,0.015543343930919473,0.0033857087982846062,0.003206885485848773,0.1861913892616471,1,1,2
2021-01-26,1.096918927401902,0.003435485855431075,0.013956683211719504,0.003435485855430797,0.0033674972740471436,0.18296701278660613,1,1,2
2021-01-27,0.7646609684012895,-0.015763610379151416,0.012282044154572576,-0.015763610379150608,0.0034193244381064978,0.17953259120238005,1,1,2
2021-01-28,0.7558739553417364,-0.0001469156370452751,0.011817249805046186,-0.0001469156370457617,0.0027809843201340692,0.17517766323900885,1,1,2
2021-01-29,0.42924301721153113,-0.015578715616175742,0.011714597688424996,-0.01557871561617568,0.002589164725846376,0.17070719196554476,1,1,2
2021-02-01,0.49308545203819665,0.003318235046977591,0.011476021381848297,0.00331823504697864,0.0018994366544212856,0.1658513783510748,1,1,2
2021-02-02,0.5425759740587519,0.0026149705507547694,0.010254131830062052,0.0026149705507537467,0.0018652179840811548,0.1608480786724231,1,1,2
2021-02-03,0.6219357594181231,0.00407018053277497,0.009631817309538267,0.004070180532774991,0.0015665185349779823,0.15659029859097445,1,1,2
2021-02-04,0.546977698676068,-0.0033893765783563623,0.010032032165373494,-0.0033893765783567682,0.00152706204231465,0.15274764361273221,1,1,2
2021-02-05,0.6363822719930777,0.004544152929946144,0.009917348319564903,0.004544152929945958,0.0010020554767708667,0.14916590246056835,1,1,2
2021-02-08,0.8619079950648071,0.011194586470877788,0.009889312460005049,0.011194586470878273,0.0009039001504730641,0.14634695166081838,1,1,2
2021-02-09,1.0485515526351787,0.00940589864144492,0.01018574383617158,0.009405898641445563,0.0007005889106908307,0.14342502643476213,1,1,2
2021-02-10,1.0130493540755297,-0.0013312351024659108,0.010286042204955654,-0.0013312351024657827,0.0011373001249577455,0.14053297741546472,1,1,2
2021-02-11,1.0913438344064468,0.004208767335481589,0.010791315940069457,0.004208767335481711,0.0009313782633300156,0.13843991754444085,1,1,2
2021-02-12,1.1369191445001572,0.0026422279364322065,0.010919422977228614,0.0026422279364313136,0.0007890914443073494,0.1358809523222317,1,1,2
2021-02-16,1.2889716890636906,0.0078494129152471,0.012309147216599241,0.007849412915247994,0.0004918554538846682,0.13284572908320913,1,1,2
2021-02-17,1.2665581328653728,-0.0006366825205184057,0.01339482831742995,-0.0006366825205195457,0.0004990098715164459,0.12952519200504853,1,1,2
2021-02-18,1.0720191093504237,-0.0090285410175035,0.013727588043817221,-0.009028541017503701,0.0003143662122579955,0.12551246034822713,1,1,2
2021-02-19,1.1878772966295958,0.005934219869283552,0.014324326318645959,0.0059342198692845195,0.00015365278136944522,0.12138696936632852,1,1,2
2021-02-22,1.273511860569034,0.004444381418308829,0.015152382720978018,0.004444381418307907,0.00025353378514208477,0.11682222817840918,1,1,2
2021-02-23,1.1101273158675764,-0.007564835513870882,0.01543652191107937,-0.007564835513870121,0.00042161264753738024,0.11204935962490474,1,1,2
2021-02-24,0.8802164005163098,-0.010617263183522851,0.015379919062079023,-0.010617263183522394,0.0012293184226966469,0.10662254227508505,1,1,2
2021-02-25,0.9531244022431121,0.003719297244745512,0.015272882374735845,0.0037192972447445856,0.00042260139821629847,0.10237850486763919,1,1,2
2021-02-26,0.7815659397056659,-0.0077716674558248044,0.015090794577559094,-0.007771667455824086,0.10834705170728531,0.09896521011134612,0,1,1
2021-03-01,0.5987713239632031,-0.008238222670342132,0.0140334190305046,-0.008238222670342646,0.0650185856186362,0.0954151931953454,0,1,1
2021-03-02,0.4500740500797435,-0.006554526491040491,0.013589948310510528,-0.006554526491040539,0.05757832604241893,0.09141901250727431,0,1,1
2021-03-03,0.46897870102790223,0.001136724872510264,0.013282480785882504,0.0011367248725106293,0.07610540874745932,0.08765973474078653,0,1,1
2021-03-04,0.4374437997689116,-0.0011407178899620618,0.013368003248498692,-0.0011407178899614564,0.1469908176689761,0.08476372562729362,0,1,1
2021-03-05,0.46437393420812567,0.0014593563775244789,0.013089208254322601,0.001459356377523994,0.14021694011260544,0.0830014221771821,0,1,1
2021-03-08,0.5712510347924721,0.004915250524811121,0.012850121031253665,0.0049152505248114126,0.1356745357264021,0.08365066470131743,0,1,1
2021-03-09,0.746164514911121,0.007838816884635058,0.01283573784415034,0.007838816884634225,0.15245119517560035,0.08612829129369316,0,1,1
2021-03-10,0.6611246087156333,-0.003400431525279579,0.012932104625849759,-0.0034004315252799105,0.14749096491905572,0.09047413461299758,0,1,1
